"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"개포1동024",1,,서울특별시 강남구개포동612,37.47606527,127.0672862,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동025",1,,서울특별시 강남구개포동572-2,37.47761806,127.0652863,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동026",1,,서울특별시 강남구개포동573-25,37.47722011,127.0656871,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동027",1,,서울특별시 강남구개포동573,37.47606527,127.0672862,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동028",1,,서울특별시 강남구개포동573,37.47606527,127.0672862,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동029",1,,서울특별시 강남구개포동581,37.47678086,127.0658895,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동030",1,,서울특별시 강남구개포동567-5,37.4780779,127.0660235,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동031",1,,서울특별시 강남구개포동567-5,37.4780779,127.0660063,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동032",1,,서울특별시 강남구개포동567-23,37.47606527,127.0672862,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동033",1,,서울특별시 강남구개포동128-2,37.47606527,127.0672862,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동034",1,,서울특별시 강남구개포동127,37.47606527,127.0672862,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동035",1,,서울특별시 강남구개포동128-13,37.47705588,127.0679613,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동036",1,,서울특별시 강남구개포동124-3,37.47688039,127.0681113,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동037",1,,서울특별시 강남구개포동산149-1,37.47606527,127.0672862,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동038",1,,서울특별시 강남구개포동124-1,37.47606527,127.0672862,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동039",1,,서울특별시 강남구개포동산53-34,37.47606527,127.0672862,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동040",1,,서울특별시 강남구개포동118-63,37.47606719,127.0684154,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동041",1,,서울특별시 강남구개포동산53-22,37.47606527,127.0672862,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동042",1,,서울특별시 강남구개포동118-63,37.4760131,127.0684154,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동043",1,,서울특별시 강남구개포동118-63,37.47606719,127.0684078,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동044",1,,서울특별시 강남구개포동산53-22,37.47606527,127.0672862,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동045",1,,서울특별시 강남구개포동118-29,37.47517306,127.069269,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동046",1,,서울특별시 강남구개포동594-4,37.47606527,127.0672862,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동047",1,,서울특별시 강남구개포동산157-1,37.47606527,127.0672862,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동048",1,,서울특별시 강남구개포동산156-2,37.47606527,127.0672862,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동049",1,,서울특별시 강남구개포동산156-2,37.47606527,127.0672862,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동050",1,,서울특별시 강남구개포동1280,37.48005758,127.0641534,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동051",1,,서울특별시 강남구개포동1280,37.48005758,127.0641534,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동052",1,,서울특별시 강남구개포동660-10,37.48161842,127.0587363,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동053",1,,서울특별시 강남구개포동660-10,37.48161842,127.0587363,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동054",1,,서울특별시 강남구개포동660-10,37.48161842,127.0587363,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동055",1,,서울특별시 강남구개포동660-30,37.4775653,127.0582861,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동056",1,,서울특별시 강남구개포동660-29,37.47759298,127.0581035,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동057",1,,서울특별시 강남구개포동660-22,37.4775768,127.0584901,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동058",1,,서울특별시 강남구개포동660-36,37.4776255,127.0577006,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동059",1,,서울특별시 강남구개포동660-17,37.47766852,127.058674,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동060",1,,서울특별시 강남구개포동660-25,37.47776506,127.0582213,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동061",1,,서울특별시 강남구개포동660-13,37.47798215,127.0583223,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동062",1,,서울특별시 강남구개포동660-13,37.47798215,127.0583223,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동063",1,,서울특별시 강남구개포동660-13,37.47798215,127.0583223,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동064",1,,서울특별시 강남구개포동660-13,37.47798215,127.0583223,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동065",1,,서울특별시 강남구개포동660-13,37.47798215,127.0583223,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동066",1,,서울특별시 강남구개포동660-13,37.47798215,127.0583223,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동067",1,,서울특별시 강남구개포동660-13,37.47798215,127.0583223,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동075",1,,서울특별시 강남구개포동 156,37.48540752,127.0596369,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동076",1,,서울특별시 강남구개포동602,37.47606527,127.0672862,2021,건축물,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동077",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동078",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동079",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동080",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동081",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동082",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동083",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동084",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동085",1,,서울특별시 강남구개포동650,37.48615258,127.0561783,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동086",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동087",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동088",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동089",1,,서울특별시 강남구개포동650,37.4861933,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동090",1,,서울특별시 강남구개포동652-1,37.4850507,127.0564411,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동091",1,,서울특별시 강남구개포동652-1,37.48503749,127.0564411,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동092",1,,서울특별시 강남구개포동651-1,37.48504275,127.0569791,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동093",1,,서울특별시 강남구개포동652-1,37.48503749,127.0564411,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동094",1,,서울특별시 강남구개포동651-1,37.48504275,127.0569791,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동095",1,,서울특별시 강남구개포동651-1,37.48504275,127.0569791,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동096",1,,서울특별시 강남구개포동651-2,37.48416465,127.0573713,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동3",1,,서울특별시 강남구개포동650,37.48615258,127.056121,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동68",1,,서울특별시 강남구개포동118-51,37.47606527,127.0672862,2021,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동70",1,,서울특별시 강남구개포동571-1,37.47606527,127.0672862,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동71",1,,서울특별시 강남구개포동571-12,37.47606527,127.0672862,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동72",1,,서울특별시 강남구개포동571-1,37.47606527,127.0672862,2021,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동73",1,,서울특별시 강남구개포동118-65,37.47495982,127.0687631,2021,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포1동74",1,,서울특별시 강남구개포동산53-34,37.47606527,127.0672862,2021,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동001",1,,서울특별시 강남구개포동185,37.48914068,127.070859,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동002",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동003",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동004",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동005",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동006",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동007",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동008",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동009",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동010",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동011",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동012",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동013",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동014",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동015",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동016",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동017",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동018",1,,서울특별시 강남구개포동185,37.48914068,127.0708715,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동019",1,,서울특별시 강남구개포동139,37.48307945,127.063867,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동020",1,,서울특별시 강남구개포동148,37.48421877,127.0644235,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동021",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동022",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동023",1,,서울특별시 강남구개포동156-15,37.48303476,127.0621643,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동024",1,,서울특별시 강남구개포동156-15,37.48303476,127.0621643,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동025",1,,서울특별시 강남구개포동156-15,37.48303476,127.0621643,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동026",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동027",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동028",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동029",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동030",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동031",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동032",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동033",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동034",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동035",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동036",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동037",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동038",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동039",1,,서울특별시 강남구개포동160-4,37.48369627,127.062713,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동040",1,,서울특별시 강남구개포동161-3,37.4839502,127.062485,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동041",1,,서울특별시 강남구개포동156-8,37.4839425,127.0622815,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동042",1,,서울특별시 강남구개포동161,37.4841625,127.0621666,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동043",1,,서울특별시 강남구개포동160-1,37.48341689,127.0623275,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동044",1,,서울특별시 강남구개포동156-9,37.4838858,127.0619368,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동045",1,,서울특별시 강남구개포동162-9,37.484048,127.0618517,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동046",1,,서울특별시 강남구개포동156-14,37.483291,127.0620166,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동047",1,,서울특별시 강남구개포동156-15,37.48303476,127.0621643,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동048",1,,서울특별시 강남구개포동156-15,37.48303476,127.0621643,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동049",1,,서울특별시 강남구개포동156-14,37.48327909,127.0620343,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동050",1,,서울특별시 강남구개포동156-10,37.48358863,127.0616961,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동051",1,,서울특별시 강남구개포동156-10,37.48358863,127.0616372,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동052",1,,서울특별시 강남구개포동169-3,37.48370515,127.0608903,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동053",1,,서울특별시 강남구개포동169-8,37.4841474,127.0616364,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동054",1,,서울특별시 강남구개포동156-2,37.48405425,127.0624902,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동055",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동056",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동057",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동058",1,,서울특별시 강남구개포동169-3,37.4837797,127.0608903,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동059",1,,서울특별시 강남구개포동156-11,37.48338869,127.0614511,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동060",1,,서울특별시 강남구개포동164-6,37.48336473,127.0616209,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동061",1,,서울특별시 강남구개포동164-5,37.48327728,127.0617587,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동062",1,,서울특별시 강남구개포동159-3,37.48294722,127.0617176,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동063",1,,서울특별시 강남구개포동156-12,37.4831409,127.0611985,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동064",1,,서울특별시 강남구개포동166-1,37.48328345,127.0609361,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동065",1,,서울특별시 강남구개포동169-10,37.4835676,127.0608776,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동066",1,,서울특별시 강남구개포동166,37.48328345,127.0609361,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동067",1,,서울특별시 강남구개포동166-9,37.48319503,127.0608243,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동068",1,,서울특별시 강남구개포동156-13,37.48292407,127.0610321,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동069",1,,서울특별시 강남구개포동166-7,37.4830905,127.0610484,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동070",1,,서울특별시 강남구개포동156-13,37.4829758,127.0610671,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동071",1,,서울특별시 강남구개포동159,37.48276126,127.0613267,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동072",1,,서울특별시 강남구개포동156-15,37.48303476,127.0621643,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동073",1,,서울특별시 강남구개포동156-15,37.48303476,127.0621643,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동074",1,,서울특별시 강남구개포동167-11,37.4829977,127.0605514,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동075",1,,서울특별시 강남구개포동168-5,37.48315804,127.0603954,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동076",1,,서울특별시 강남구개포동156-4,37.4838186,127.0598913,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동077",1,,서울특별시 강남구개포동169-1,37.48353011,127.0606636,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동078",1,,서울특별시 강남구개포동156-6,37.4839045,127.0609908,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동079",1,,서울특별시 강남구개포동169-3,37.48370515,127.0608903,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동080",1,,서울특별시 강남구개포동169-3,37.48370515,127.0608903,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동081",1,,서울특별시 강남구개포동169-3,37.48370515,127.0608903,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동082",1,,서울특별시 강남구개포동169-5,37.48419451,127.0615346,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동083",1,,서울특별시 강남구개포동156-6,37.4839045,127.0609908,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동084",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동085",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동086",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동087",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동088",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동089",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동090",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동091",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동092",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동093",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동094",1,,서울특별시 강남구개포동156,37.48540752,127.0596369,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동095",1,,서울특별시 강남구개포동171-8,37.48446704,127.0610534,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동096",1,,서울특별시 강남구개포동171-11,37.48422584,127.0607166,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동097",1,,서울특별시 강남구개포동171-12,37.4841711,127.0606249,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동098",1,,서울특별시 강남구개포동170-3,37.48383119,127.0605492,2020,전용주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동099",1,,서울특별시 강남구개포동171-14,37.4838878,127.0603274,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동100",1,,서울특별시 강남구개포동168-2,37.48352535,127.0601398,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
"개포2동101",1,,서울특별시 강남구개포동172-11,37.483788,127.0595883,2020,한전주,02-3423-6586,서울특별시 강남구청,2021-12-13
