"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
01-옥인3길40,1,,서울특별시 종로구 누상동 166-82,37.57956800,126.96570020,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인3길5-10,1,,서울특별시 종로구 누상동 31-7,37.58047100,126.96625800,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인3길5-13,1,,서울특별시 종로구 누상동 97-9,37.58046500,126.96650600,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인3길5-14,1,,서울특별시 종로구 누상동 35,37.58018900,126.96606100,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인3길5-14-가,1,,서울특별시 종로구 누상동 34,37.58023500,126.96591500,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인3길5-21,1,,서울특별시 종로구 누상동 99,37.58038600,126.96637300,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인3길5-6,1,,서울특별시 종로구 누상동 31-7,37.58062400,126.96636600,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인3길6-4,1,,서울특별시 종로구 누상동 28-1,37.58082300,126.96619800,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인4길10-3,1,,서울특별시 종로구 옥인동 178-32,37.58173600,126.96596500,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인4길16,1,,서울특별시 종로구 옥인동 178-2,37.58182200,126.96574300,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인4길24,1,,서울특별시 종로구 옥인동 178-20,37.58194700,126.96534100,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인4길36,1,,서울특별시 종로구 옥인동 171-3,37.58214000,126.96549300,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인4길8,1,,서울특별시 종로구 옥인동 178-37,37.58157900,126.96595700,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길12,1,,서울특별시 종로구 옥인동 178-80,37.58247800,126.96551800,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길14-1,1,,서울특별시 종로구 옥인동 179-1,37.58259000,126.96540600,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길16,1,,서울특별시 종로구 옥인동 179-1,37.58266600,126.96529100,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길16-1,1,,서울특별시 종로구 옥인동 181-2,37.58279100,126.96522900,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길16-1-가,1,,서울특별시 종로구 옥인동 179-1,37.58279100,126.96507400,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길18,1,,서울특별시 종로구 옥인동 179-1,37.58305000,126.96489200,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길18-가,1,,서울특별시 종로구 옥인동 179-1,37.58313600,126.96479000,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길18-나,1,,서울특별시 종로구 옥인동 179-1,37.58315800,126.96451400,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길18-다,1,,서울특별시 종로구 옥인동 179-1,37.58314300,126.96439200,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길18-라,1,,서울특별시 종로구 옥인동 179-1,37.58303000,126.96427400,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길18-마,1,,서울특별시 종로구 옥인동 179-1,37.58344400,126.96470700,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길18-바,1,,서울특별시 종로구 옥인동 179-1,37.58389300,126.96486000,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길18-사,1,,서울특별시 종로구 옥인동 179-1,37.58403600,126.96440300,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길40,1,,서울특별시 종로구 옥인동 47-383,37.58377300,126.96609200,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길40-가,1,,서울특별시 종로구 옥인동 47-509,37.58382500,126.96585200,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길40-나,1,,서울특별시 종로구 옥인동 47-510,37.58382200,126.96559100,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길44,1,,서울특별시 종로구 옥인동 47-414,37.58371800,126.96633300,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길53,1,,서울특별시 종로구 신교동 2-2,37.58431400,126.96659000,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길57-3,1,,서울특별시 종로구 신교동 2-10,37.58466900,126.96613200,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길58,1,,서울특별시 종로구 신교동 2-38,37.58474900,126.96633800,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길58-1,1,,서울특별시 종로구 신교동 2-64,37.58466800,126.96639100,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길59-2,1,,서울특별시 종로구 신교동 2-119,37.58494800,126.96611600,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길59-5,1,,서울특별시 종로구 신교동 2-31,37.58493800,126.96598800,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길60,1,,서울특별시 종로구 신교동 2-85,37.58486800,126.96628800,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길61,1,,서울특별시 종로구 신교동 2-116,37.58496900,126.96632100,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길61-1-가,1,,서울특별시 종로구 신교동 2-30,37.58514100,126.96642800,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길61-1-나,1,,서울특별시 종로구 신교동 2-31,37.58509900,126.96629600,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길64,1,,서울특별시 종로구 신교동 1-32,37.58508600,126.96664200,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길7,1,,서울특별시 종로구 옥인동 180,37.58254100,126.96485600,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길7-가,1,,서울특별시 종로구 옥인동 181-6,37.58249100,126.96498600,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인5길7-나,1,,서울특별시 종로구 옥인동 181-6,37.58251400,126.96529200,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길10-11,1,,서울특별시 종로구 누상동 166-65,37.58125400,126.96522500,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길10-5,1,,서울특별시 종로구 누상동 166-75,37.58119600,126.96492800,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길18-3,1,,서울특별시 종로구 누상동 29-12,37.58082700,126.96563800,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길18-7,1,,서울특별시 종로구 누상동 166-265,37.58096000,126.96559600,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길22,1,,서울특별시 종로구 누상동 166-169,37.58125200,126.96544800,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길24,1,,서울특별시 종로구 누상동 166-66,37.58123920,126.96539380,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길37,1,,서울특별시 종로구 누상동 29-12,37.58062800,126.96552300,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길44-13,1,,서울특별시 종로구 누상동 166-212,37.58075300,126.96494700,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길44-7,1,,서울특별시 종로구 누상동 166-6,37.58080100,126.96527400,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길46,1,,서울특별시 종로구 누상동 166-19,37.58038700,126.96539100,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길50-4,1,,서울특별시 종로구 누상동 166-221,37.58024300,126.96527300,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길50-8,1,,서울특별시 종로구 누상동 166-21,37.58021700,126.96502000,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길54,1,,서울특별시 종로구 누상동 166-41,37.57997400,126.96545200,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길54-가,1,,서울특별시 종로구 누상동 166-41,37.57995900,126.96543800,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길59-11,1,,서울특별시 종로구 누상동 166-93,37.57970100,126.96514800,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길59-9,1,,서울특별시 종로구 누상동 166-93,37.57970700,126.96527600,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길62,1,,서울특별시 종로구 누상동 166-30,37.57990800,126.96505000,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6가길8,1,,서울특별시 종로구 누상동 166-108,37.58165600,126.96472400,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길14,1,,서울특별시 종로구 누상동 166-131,37.58146900,126.96451200,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길15,1,,서울특별시 종로구 누상동 166-122,37.58143600,126.96459400,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길19,1,,서울특별시 종로구 누상동 166-123,37.58120100,126.96462100,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길2,1,,서울특별시 종로구 누상동 166-141,37.58195500,126.96422300,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길22,1,,서울특별시 종로구 누상동 166-134,37.58111900,126.96441700,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길26-10,1,,서울특별시 종로구 누상동 166-238,37.58077100,126.96428000,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길26-12,1,,서울특별시 종로구 누상동 166-217,37.58065600,126.96451300,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길26-17,1,,서울특별시 종로구 누상동 산 1-3,37.58050900,126.96405700,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길26-2,1,,서울특별시 종로구 누상동 166-214,37.58091200,126.96431700,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길26-22,1,,서울특별시 종로구 누상동 166-248,37.58059900,126.96408300,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길27-2,1,,서울특별시 종로구 누상동 166-125,37.58094600,126.96476600,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길27-6,1,,서울특별시 종로구 누상동 166-197,37.58091000,126.96502100,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길27-8,1,,서울특별시 종로구 누상동 166-6,37.58093200,126.96526300,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길27-9,1,,서울특별시 종로구 누상동 166-55,37.58100100,126.96540800,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길32-가,1,,서울특별시 종로구 누상동 166-233,37.58089700,126.96457000,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길37-4,1,,서울특별시 종로구 누상동 166-36,37.58047200,126.96497700,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길37-7,1,,서울특별시 종로구 누상동 166-9,37.58061500,126.96524300,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길37-8,1,,서울특별시 종로구 누상동 166-36,37.58048600,126.96524400,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길38,1,,서울특별시 종로구 누상동 166-217,37.58066500,126.96473700,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길38-5,1,,서울특별시 종로구 누상동 산 1-3,37.58040400,126.96422400,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길38-5-가,1,,서울특별시 종로구 누상동 166-50,37.58036000,126.96441600,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길38-5-나,1,,서울특별시 종로구 누상동 산 1-3,37.58020100,126.96438000,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길38-8,1,,서울특별시 종로구 누상동 166-48,37.58041600,126.96443200,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길38-가,1,,서울특별시 종로구 누상동 166-48,37.58045600,126.96475000,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길38-나,1,,서울특별시 종로구 누상동 166-48,37.58044600,126.96461000,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길39,1,,서울특별시 종로구 누상동 166-50,37.58039600,126.96476900,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길41,1,,서울특별시 종로구 누상동 166-254,37.58020000,126.96486700,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길48,1,,서울특별시 종로구 누상동 166-50,37.58013900,126.96455500,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길48-가,1,,서울특별시 종로구 누상동 166-204,37.58016600,126.96479600,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길54,1,,서울특별시 종로구 누상동 166-251,37.57983300,126.96479500,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길55,1,,서울특별시 종로구 누상동 산 1-3,37.57962700,126.96487800,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길58,1,,서울특별시 종로구 누상동 산 1-3,37.57961500,126.96454900,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길58-가,1,,서울특별시 종로구 누상동 산 1-3,37.57970400,126.96420700,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길58-나,1,,서울특별시 종로구 누상동 산 1-3,37.57963800,126.96410600,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길58-다,1,,서울특별시 종로구 누상동 산 1-3,37.57970500,126.96404100,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길58-라,1,,서울특별시 종로구 누상동 산 1-3,37.57969700,126.96385800,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길58-마,1,,서울특별시 종로구 누상동 산 1-3,37.57977000,126.96350500,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길58-바,1,,서울특별시 종로구 누상동 산 1-3,37.57960100,126.96420300,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인6길7,1,,서울특별시 종로구 누상동 166-177,37.58170400,126.96446900,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길18,1,,서울특별시 종로구 옥인동 149-1,37.58061400,126.96765500,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길18-가,1,,서울특별시 종로구 옥인동 149-1,37.58070400,126.96749300,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길18-나,1,,서울특별시 종로구 옥인동 145-1,37.58071100,126.96751100,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길23-6,1,,서울특별시 종로구 누상동 53-1,37.58080200,126.96709100,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길24,1,,서울특별시 종로구 옥인동 154,37.58087000,126.96731400,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길28,1,,서울특별시 종로구 옥인동 156-2,37.58098300,126.96729500,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길32-2,1,,서울특별시 종로구 옥인동 170,37.58104600,126.96698200,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길32-3,1,,서울특별시 종로구 옥인동 157-2,37.58110100,126.96703800,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길4,1,,서울특별시 종로구 옥인동 102-9,37.58058300,126.96822800,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길40,1,,서울특별시 종로구 옥인동 171-5,37.58111700,126.96660400,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길46,1,,서울특별시 종로구 옥인동 173-3,37.58127500,126.96630400,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길48,1,,서울특별시 종로구 누상동 9-2,37.58138500,126.96609200,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길48-가,1,,서울특별시 종로구 옥인동 176-2,37.58137800,126.96610700,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길59-10,1,,서울특별시 종로구 누상동 166-229,37.58120300,126.96565500,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길59-11,1,,서울특별시 종로구 누상동 20-1,37.58102200,126.96570100,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길59-4,1,,서울특별시 종로구 누상동 166-173,37.58138300,126.96549800,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길59-9,1,,서울특별시 종로구 누상동 11-8,37.58126100,126.96572000,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길62,1,,서울특별시 종로구 누상동 2-3,37.58161700,126.96555800,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길62-가,1,,서울특별시 종로구 누상동 2-3,37.58161500,126.96557700,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길70,1,,서울특별시 종로구 누상동 3-12,37.58173200,126.96518900,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길70-가,1,,서울특별시 종로구 누상동 3-1,37.58172100,126.96520600,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길74,1,,서울특별시 종로구 옥인동 182,37.58231100,126.96496400,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길74-가,1,,서울특별시 종로구 옥인동 181-11,37.58202700,126.96486200,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길74-나,1,,서울특별시 종로구 옥인동 182,37.58191100,126.96490000,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길74-다,1,,서울특별시 종로구 옥인동 171-3,37.58204900,126.96513200,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길77-4,1,,서울특별시 종로구 누상동 166-164,37.58174700,126.96466400,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82,1,,서울특별시 종로구 옥인동 183-1,37.58211800,126.96440800,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-가,1,,서울특별시 종로구 옥인동 183-1,37.58212300,126.96437600,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-나,1,,서울특별시 종로구 옥인동 183-1,37.58224100,126.96450100,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-다,1,,서울특별시 종로구 옥인동 183-1,37.58236100,126.96465300,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-라,1,,서울특별시 종로구 옥인동 183-1,37.58243200,126.96457800,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-마,1,,서울특별시 종로구 옥인동 183-1,37.58251600,126.96454900,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-사,1,,서울특별시 종로구 옥인동 183-1,37.58252800,126.96407600,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-아,1,,서울특별시 종로구 옥인동 179-1,37.58276300,126.96418600,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-차,1,,서울특별시 종로구 옥인동 183-1,37.58286900,126.96448400,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-카,1,,서울특별시 종로구 옥인동 183-1,37.58285800,126.96452700,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-타,1,,서울특별시 종로구 옥인동 183-1,37.58284900,126.96457600,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-파,1,,서울특별시 종로구 옥인동 181-6,37.58273300,126.96467500,,한전주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길82-하,1,,서울특별시 종로구 옥인동 183-1,37.58252400,126.96474300,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길89,1,,서울특별시 종로구 옥인동 184-1,37.58198700,126.96408100,,전용주,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-옥인길89-가,1,,서울특별시 종로구 옥인동 184,37.58200500,126.96394300,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-자하문로106-4,1,,서울특별시 종로구 청운동 121-5,37.58545100,126.97040300,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
01-자하문로10길21,1,,서울특별시 종로구 창성동 122-22,37.57960900,126.97269700,,건축물,02-2148-3194,서울특별시 종로구청 도로과,2022-07-08
