"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
01-064,1,서울특별시 동작구 노량진로14길 37-8,서울특별시 동작구 노량진동83-14,37.51185126,126.9429476,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-065,1,서울특별시 동작구 노량진로14길 37-12,서울특별시 동작구 노량진동119-209,37.51184512,126.9431172,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-079,1,서울특별시 동작구 장승배기로26길 32-9,서울특별시 동작구 노량진동237-4,37.51124954,126.9416106,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-083,1,서울특별시 동작구 장승배기로24가길 35,서울특별시 동작구 노량진동232-51,37.51112475,126.9417864,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-084,1,서울특별시 동작구 장승배기로24가길 30,서울특별시 동작구 노량진동232-50,37.51074896,126.9418307,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-085,1,서울특별시 동작구 장승배기로24가길 26,서울특별시 동작구 노량진동232-280,37.51070604,126.9415689,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-090,1,서울특별시 동작구 장승배기로28길 2-11,서울특별시 동작구 노량진동52-36,37.51209877,126.9407628,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-091,1,서울특별시 동작구 장승배기로28길 2-9,서울특별시 동작구 노량진동53-4,37.51216413,126.9406681,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-092,1,서울특별시 동작구 장승배기로28길 6,서울특별시 동작구 노량진동53-3,37.51237554,126.9405494,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-093,1,서울특별시 동작구 장승배기로 168,서울특별시 동작구 노량진동56-19,37.51261359,126.9405533,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-094,1,서울특별시 동작구 장승배기로30길 8,서울특별시 동작구 노량진동56-19,37.51279964,126.9410900436,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-095,1,서울특별시 동작구 장승배기로30길 11,서울특별시 동작구 노량진동56-20,37.51318842,126.9408858,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-096,1,서울특별시 동작구 장승배기로30길 11,서울특별시 동작구 노량진동56-20,37.51318842,126.9408858,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-097,1,서울특별시 동작구 장승배기로30길 1-9,서울특별시 동작구 노량진동54-3,37.51319507,126.9405028,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-103,1,서울특별시 동작구 장승배기로28길 16-10,서울특별시 동작구 노량진동52-35,37.51208278,126.9408542,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-106,1,서울특별시 동작구 노량진로14길 9-6,서울특별시 동작구 노량진동72-24,37.51303412,126.9422459,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-107,1,서울특별시 동작구 노량진로14길 9-6,서울특별시 동작구 노량진동72-16,37.51303412,126.9422459,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-114,1,서울특별시 동작구 노량진로16길 12-14,서울특별시 동작구 노량진동72-10,37.51310755,126.943367,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-115,1,서울특별시 동작구 노량진로16길 12-15,서울특별시 동작구 노량진동72-13,37.51300027,126.9432393,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-117,1,서울특별시 동작구 노량진로16길 34,서울특별시 동작구 노량진동119-16,37.51218278,126.9439802,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-118,1,서울특별시 동작구 노량진로14다길 14,서울특별시 동작구 노량진동119-58,37.51222792,126.9437796,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-119,1,서울특별시 동작구 노량진로14다길 11,서울특별시 동작구 노량진동119-69,37.51232534,126.9438247,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-120,1,서울특별시 동작구 노량진로14나길 9-1,서울특별시 동작구 노량진동86-5,37.51220455,126.9437111,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-122,1,서울특별시 동작구 노량진로14나길 11,서울특별시 동작구 노량진동84-92,37.51218574,126.9435627,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-123,1,서울특별시 동작구 노량진로14나길 6,서울특별시 동작구 노량진동85-42,37.51241337,126.943281,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-124,1,,서울특별시 동작구 노량진동123-43,37.51042863,126.9459372,2021,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-125,1,서울특별시 동작구 노량진로14나길 22,서울특별시 동작구 노량진동119-111,37.51191441,126.9433071,2020,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-126,1,서울특별시 동작구 노량진로14나길 19-3,서울특별시 동작구 노량진동119-59,37.51179366,126.943642,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-127,1,서울특별시 동작구 노량진로14나길 19-12,서울특별시 동작구 노량진동119-31,37.51138238,126.9435242,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-128,1,서울특별시 동작구 노량진로14나길 24-1,서울특별시 동작구 노량진동119-49,37.51177334,126.9431718,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-129,1,서울특별시 동작구 노량진로14나길 27,서울특별시 동작구 노량진동119-38,37.51151701,126.9433774,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-130,1,서울특별시 동작구 노량진로14나길 33,서울특별시 동작구 노량진동119-44,37.51123421,126.9434345,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-132,1,서울특별시 동작구 장승배기로26길 68,서울특별시 동작구 노량진동119-122,37.51097128,126.943206,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-133,1,서울특별시 동작구 장승배기로26길 68-8,서울특별시 동작구 노량진동119-117,37.51070751,126.9429124,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-136,1,서울특별시 동작구 장승배기로16길 139,서울특별시 동작구 노량진동122-48,37.51064089,126.9432262,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-138,1,서울특별시 동작구 장승배기로16길 143-3,서울특별시 동작구 노량진동119-135,37.51083781,126.9433168,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-142,1,서울특별시 동작구 만양로 85-6,서울특별시 동작구 노량진동120-15,37.51100315,126.944101,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-143,1,서울특별시 동작구 만양로15길 10,서울특별시 동작구 노량진동120-25,37.51111383,126.943984,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-144,1,서울특별시 동작구 만양로15길 10,서울특별시 동작구 노량진동120-10,37.51111383,126.943984,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-145,1,서울특별시 동작구 만양로15길 14,서울특별시 동작구 노량진동120-20,37.51099651,126.943764,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-146,1,서울특별시 동작구 만양로15길 15,서울특별시 동작구 노량진동119-12,37.51089302,126.9438378,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-147,1,서울특별시 동작구 노량진로16길 54,서울특별시 동작구 노량진동119-74,37.51135873,126.9440045,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-149,1,서울특별시 동작구 노량진로16길 42,서울특별시 동작구 노량진동119-69,37.51189697,126.9437715,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-151,1,서울특별시 동작구 장승배기로20길 41,서울특별시 동작구 노량진동225-35,37.50957492,126.9421263,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-153,1,서울특별시 동작구 만양로16길 34,서울특별시 동작구 노량진동119-174,37.51163289,126.9449218,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-154,1,서울특별시 동작구 만양로16길 27,서울특별시 동작구 노량진동119-169,37.51192531,126.9450119,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-155,1,서울특별시 동작구 장승배기로26길 65,서울특별시 동작구 노량진동119-118,37.51113092,126.9431749,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-156,1,서울특별시 동작구 만양로14가길 17,서울특별시 동작구 노량진동118-6,37.51231087,126.944863,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-157,1,서울특별시 동작구 만양로 102-6,서울특별시 동작구 노량진동118-2,37.51238291,126.9445849,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-158,1,서울특별시 동작구 만양로 102-2,서울특별시 동작구 노량진동118-8,37.51253642,126.9445436,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-159,1,서울특별시 동작구 만양로14가길 19,서울특별시 동작구 노량진동118-11,37.5124439,126.9449595,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-161,1,서울특별시 동작구 만양로14가길 27,서울특별시 동작구 노량진동117-14,37.51271518,126.9447415,2019,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-167,1,서울특별시 동작구 만양로18길 19-7,서울특별시 동작구 노량진동148-83,37.51326795,126.9457204,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-168,1,서울특별시 동작구 만양로18길 19-13,서울특별시 동작구 노량진동148-59,37.51321933,126.9459893,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-170,1,서울특별시 동작구 만양로18길 41,서울특별시 동작구 노량진동148-53,37.51316035,126.9462634,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-172,1,서울특별시 동작구 만양로14가길 30-13,서울특별시 동작구 노량진동126-8,37.51281825,126.9454961,2015,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-173,1,서울특별시 동작구 만양로14나길 4,서울특별시 동작구 노량진동118-14,37.51236408,126.9453714,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-174,1,서울특별시 동작구 만양로14나길 2-5,서울특별시 동작구 노량진동125-4,37.51211822,126.9454129,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-175,1,서울특별시 동작구 만양로14나길 8,서울특별시 동작구 노량진동118-14,37.5123763,126.9454879,2019,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-176,1,서울특별시 동작구 만양로14나길 4,서울특별시 동작구 노량진동118-14,37.51236408,126.9453714,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-177,1,서울특별시 동작구 만양로14길 35,서울특별시 동작구 노량진동118-14,37.51224651,126.945973,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-178,1,서울특별시 동작구 만양로14나길 19,서울특별시 동작구 노량진동127-3,37.51241572,126.9461689,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-188,1,서울특별시 동작구 만양로14다길 17,서울특별시 동작구 노량진동123-12,37.51100744,126.9455662,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-190,1,서울특별시 동작구 만양로14다길 23,서울특별시 동작구 노량진동330,37.51065768,126.9457777,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-191,1,서울특별시 동작구 만양로14길 5,서울특별시 동작구 노량진동119-163,37.51141052,126.944726,2019,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-192,1,서울특별시 동작구 만양로14라길 23,서울특별시 동작구 노량진동211-27,37.51070853,126.9460453,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-194,1,서울특별시 동작구 만양로14라길 12,서울특별시 동작구 노량진동211-22,37.51109929,126.9456396,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-195,1,서울특별시 동작구 만양로14라길 11-3,서울특별시 동작구 노량진동211-4,37.51123997,126.946103,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-197,1,서울특별시 동작구 만양로14라길 5-4,서울특별시 동작구 노량진동206-27,37.51140059,126.9458488,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-198,1,서울특별시 동작구 만양로14라길 3,서울특별시 동작구 노량진동211-12,37.51152814,126.9455764,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-199,1,서울특별시 동작구 만양로14라길 1-3,서울특별시 동작구 노량진동210-2,37.51161907,126.9456267,2015,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-200,1,서울특별시 동작구 만양로14마길 2,서울특별시 동작구 노량진동207-7,37.5120286,126.9460600387,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-211,1,서울특별시 동작구 노량진로16길 26,서울특별시 동작구 노량진동119-163,37.51244041,126.9438521,2019,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-217,1,서울특별시 동작구 만양로14라길 21-5,서울특별시 동작구 노량진동205-44,37.51094338,126.9461651,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-231,1,서울특별시 동작구 만양로12가길 16-5,서울특별시 동작구 노량진동205-274,37.51125784,126.9481839,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-234,1,서울특별시 동작구 만양로12가길 2,서울특별시 동작구 노량진동205-35,37.51087161,126.9474377,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-259,1,서울특별시 동작구 노량진로192-1,서울특별시 동작구 노량진동148-1,37.51279856,126.9471778,2015,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-260,1,서울특별시 동작구 만양로14길 60-1,서울특별시 동작구 노량진동202-16,37.5123292,126.9475316,2014,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-261,1,서울특별시 동작구 만양로14길 60-1,서울특별시 동작구 노량진동202-16,37.5123292,126.9475316,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-265,1,서울특별시 동작구 노량진로 194-3,서울특별시 동작구 노량진동146-3,37.51284827,126.9473282,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-268,1,서울특별시 동작구 만양로14길 39-5,서울특별시 동작구 노량진동127-5앞,37.51250962,126.9462178,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-269,1,서울특별시 동작구 만양로14길 39-8,서울특별시 동작구 노량진동127-2,37.51250277,126.9463931,2019,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-270,1,서울특별시 동작구 노량진로 220,서울특별시 동작구 본동374-3,37.51254389,126.9501942,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-271,1,서울특별시 동작구 노량진로20길 4,서울특별시 동작구 본동383-1,37.51239701,126.9503633,2014,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-273,1,서울특별시 동작구 만양로 69,서울특별시 동작구 노량진동221-44,37.50977892,126.945179,2020,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-275,1,서울특별시 동작구 노량진로20길 22,서울특별시 동작구 본동419-2,37.51175583,126.9500836,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-276,1,서울특별시 동작구 노량진로18길 10,서울특별시 동작구 본동344-36,,,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-281,1,서울특별시 동작구 노량진로22길 33,서울특별시 동작구 본동435-3,37.51118991,126.9505091,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-283,1,서울특별시 동작구 노량진로22길 44,서울특별시 동작구 본동443-3,37.51094053,126.9501227,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-285,1,서울특별시 동작구 노량진로22길42-10,서울특별시 동작구 본동441-116,,,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-286,1,서울특별시 동작구 노량진로22길 27,서울특별시 동작구 본동344-12,37.51147866,126.950674,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-287,1,서울특별시 동작구 노량진로22길 24,서울특별시 동작구 본동411-1,37.51171526,126.9506753,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-288,1,서울특별시 동작구 노량진로22길 28,서울특별시 동작구 본동433,37.51163068,126.9505026,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-289,1,서울특별시 동작구 노량진로20길 17-3,서울특별시 동작구 본동344-12,37.51197116,126.9511374,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-291,1,서울특별시 동작구 노량진로22길 25-5,서울특별시 동작구 본동192-2,37.51151979,126.9510067,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-292,1,서울특별시 동작구 노량진로22길 25-10,서울특별시 동작구 본동190-25,37.51149967,126.9511449,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-294,1,서울특별시 동작구 노량진로22길 19-4,서울특별시 동작구 본동190-22,37.51158756,126.9510459,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-295,1,서울특별시 동작구 매봉로 157,서울특별시 동작구 본동190-13,37.51160975,126.9513079,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-296,1,서울특별시 동작구 매봉로 157,서울특별시 동작구 본동190-13,37.51160975,126.9513079,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-297,1,서울특별시 동작구 매봉로 149,서울특별시 동작구 본동455-173,37.51100575,126.9507461,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-298,1,서울특별시 동작구 노량진로22길 19-10,서울특별시 동작구 본동190-16,37.51180598,126.9513011,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-299,1,서울특별시 동작구 노량진로22길 19-16,서울특별시 동작구 본동191-1,37.51195977,126.9514926,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-3008,1,,서울특별시 동작구 노량진동119,37.51221125,126.9449427,2021,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-301,1,서울특별시 동작구 노량진로18길 14,서울특별시 동작구 본동417-1,37.51209588,126.9505311,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-302,1,서울특별시 동작구 만양로14길 7,서울특별시 동작구 노량진동119-163,37.51147762,126.9448582,2019,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-3022,1,서울특별시 동작구 매봉로 123,서울특별시 동작구 본동492,37.51014312,126.9498666,2011,전용주,02-820-1408,서울특별시 동작구청,2022-07-07
01-303,1,서울특별시 동작구 노량진로226,서울특별시 동작구 본동402-1,37.51249078,126.9509408,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-304,1,서울특별시 동작구 노량진로226,서울특별시 동작구 본동402-1,37.51249078,126.9509408,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
01-305,1,서울특별시 동작구 노량진로228,서울특별시 동작구 본동400,37.51247067,126.9513522,2011,건축물,02-820-1408,서울특별시 동작구청,2022-07-07
01-306,1,서울특별시 동작구 노량진로18길30,서울특별시 동작구 본동201-4,37.51204421,126.9515263,2011,한전주,02-820-1408,서울특별시 동작구청,2022-07-07
