"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"광장동035",1,서울특별시 광진구 아차산로78가길 31,서울특별시 광진구 광장동 184-1,37.5484524239,127.1089974696,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동036",1,서울특별시 광진구 아차산로78가길 36-8,서울특별시 광진구 광장동 182-2,37.5486617,127.1083464692,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동037",1,"서울특별시 광진구 아차산로78가길 36-10, 현대아트빌",서울특별시 광진구 광장동 340-16,37.548753,127.1081357,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동038",1,서울특별시 광진구 아차산로78가길 54-5,서울특별시 광진구 광장동 339-17,37.54825917,127.1078077928,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동039",1,서울특별시 광진구 아차산로78길 159,서울특별시 광진구 광장동 187-6,37.5479652609,127.1091851749,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동040",1,서울특별시 광진구 아차산로78가길 39,서울특별시 광진구 광장동 184-10,37.5482285346,127.1086126,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동041",1,,서울특별시 광진구 광장동 340-7,37.5483275500,127.1079568664,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동042",1,서울특별시 광진구 아차산로78길 176,서울특별시 광진구 광장동 323-7,37.5478827820,127.1080506069,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동043",1,서울특별시 광진구 아차산로76가길 5,서울특별시 광진구 광장동 322-6,37.5472001408,127.1076062574,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동044",1,,서울특별시 광진구 광장동 326-4,37.5473112429,127.1072001691,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동045",1,서울특별시 광진구 아차산로76가길 16,서울특별시 광진구 광장동 326-6,37.5471542426,127.1069532538,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동046",1,서울특별시 광진구 아차산로76가길 24,서울특별시 광진구 광장동 326-10,37.5470333375,127.1066444921,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동047",1,서울특별시 광진구 아차산로76가길 18,서울특별시 광진구 광장동 326-9,37.54719617,127.1068167187,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동048",1,서울특별시 광진구 아차산로76길 34,서울특별시 광진구 광장동 320-6,37.54688317,127.1074726,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동049",1,서울특별시 광진구 아차산로76가길 13,서울특별시 광진구 광장동 322-8,37.54702917,127.1072986,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동050",1,"서울특별시 광진구 아차산로78가길 54-7, 유니빌3차",서울특별시 광진구 광장동 339-3,37.5483363766,127.1078183731,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동051",1,서울특별시 광진구 아차산로 624-4,서울특별시 광진구 광장동 339-8,37.5482424331,127.1076696,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동052",1,서울특별시 광진구 광장로 87-1,서울특별시 광진구 광장동 334-16,37.5481387837,127.1067746,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동053",1,서울특별시 광진구 광장로 87,서울특별시 광진구 광장동 334-17,37.54818617,127.1066186,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동055",1,서울특별시 광진구 광장로 87-5,서울특별시 광진구 광장동 334-14,37.5482892812,127.1066406,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동056",1,,서울특별시 광진구 광장동 276-13,37.5480031742,127.1060726,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동057",1,서울특별시 광진구 광장로 83,서울특별시 광진구 광장동 332-5,37.5480294449,127.1062852636,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동058",1,서울특별시 광진구 광장로9길 10,서울특별시 광진구 광장동 276-29,37.54847117,127.1060997637,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동059",1,서울특별시 광진구 광장로9길 6,서울특별시 광진구 광장동 332-9,37.5489275478,127.1067981508,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동060",1,서울특별시 광진구 광장로9길 10-9,서울특별시 광진구 광장동 276-30,37.5487137424,127.1059965377,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동061",1,서울특별시 광진구 광장로9길28,서울특별시 광진구 광장동 276-2,37.5490119570,127.1058131823,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동062",1,서울특별시 광진구 광장로7길 10-1,서울특별시 광진구 광장동 276,37.5483358985,127.1058572653,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동063",1,서울특별시 광진구 광장로9길 16,서울특별시 광진구 광장동 276-10,37.5485916364,127.1060195632,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동064",1,서울특별시 광진구 광장로9길 17,서울특별시 광진구 광장동 276-16,37.5485750165,127.1057644704,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동065",1,서울특별시 광진구 광장로7길 30,서울특별시 광진구 광장동 276-1,37.5490167691,127.1056715083,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동066",1,서울특별시 광진구 광장로7길 30,서울특별시 광진구 광장동 276-1,37.5490167691,127.1056715083,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동067",1,서울특별시 광진구 광장로7길 31,서울특별시 광진구 광장동 350-1,37.54927617,127.1051527157,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동068",1,서울특별시 광진구 광장로7길 31,서울특별시 광진구 광장동 350-1,37.5492222994,127.1051527157,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동069",1,서울특별시 광진구 광장로7길 26,서울특별시 광진구 광장동 276-19,37.54888117,127.1056444438,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동070",1,서울특별시 광진구 광장로7길 16,서울특별시 광진구 광장동 275-1,37.5485440395,127.1056444740,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동071",1,서울특별시 광진구 광장로7길 17,서울특별시 광진구 광장동 272-2,37.5485408931,127.1052328962,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동072",1,,서울특별시 광진구 광장동 272-23,37.5483288481,127.1056186615,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동073",1,서울특별시 광진구 광장로7길 11,서울특별시 광진구 광장동 272-6,37.5482553534,127.1055507075,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동074",1,서울특별시 광진구 광장로 77,서울특별시 광진구 광장동 280-1,37.5478876249,127.1056862096,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동075",1,서울특별시 광진구 광장로7길 17,서울특별시 광진구 광장동 272-2,37.5485408931,127.1052536,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동076",1,서울특별시 광진구 광장로5길 24,서울특별시 광진구 광장동 350-4,37.54888517,127.1052634916,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동077",1,서울특별시 광진구 광장로5길 26,서울특별시 광진구 광장동 350-3,37.5489281660,127.1052061683,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동078",1,서울특별시 광진구 광장로5길 25,서울특별시 광진구 광장동 271-14,37.5486902335,127.1045286,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동079",1,서울특별시 광진구 광장로 63,서울특별시 광진구 광장동 264-1,37.5481117282,127.1042746,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동080",1,,서울특별시 광진구 광장동 354-3,37.5486726934,127.1038601227,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동081",1,,서울특별시 광진구 광장동 271-12,37.5486032355,127.1048132,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동082",1,서울특별시 광진구 광장로5길 19,서울특별시 광진구 광장동 270-1,37.5484376383,127.1048281944,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동083",1,서울특별시 광진구 광장로5길 18,서울특별시 광진구 광장동 272-33,37.54841417,127.1050166,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동084",1,서울특별시 광진구 광장로5길 11-4,서울특별시 광진구 광장동 285-3,37.5481127262,127.1048417715,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동085",1,서울특별시 광진구 광장로5길 11,서울특별시 광진구 광장동 285-8,37.5481802308,127.1049209665,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동086",1,서울특별시 광진구 광장로5길 12-6,서울특별시 광진구 광장동 272-10,37.5482916348,127.1053446,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동087",1,서울특별시 광진구 광장로5길 11-4,서울특별시 광진구 광장동 285-3,37.54814617,127.1048896,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동088",1,서울특별시 광진구 광장로5길 7,서울특별시 광진구 광장동 285-10,37.5479695268,127.1049778179,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동089",1,서울특별시 광진구 광장로5길 7,서울특별시 광진구 광장동 285-31,37.5479695268,127.1049778179,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동090",1,서울특별시 광진구 광장로5길 6-4,서울특별시 광진구 광장동 272-21,37.5479712320,127.1053899564,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동091",1,서울특별시 광진구 광장로5길 7,서울특별시 광진구 광장동 285-31,37.5479695268,127.1049778179,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동092",1,서울특별시 광진구 광장로5길 11-12,서울특별시 광진구 광장동 285-12,37.5477162211,127.1047128908,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동093",1,서울특별시 광진구 광장로 67-7,서울특별시 광진구 광장동 264-11,37.54795117,127.1046006,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동094",1,서울특별시 광진구 광장로 62,서울특별시 광진구 광장동 259-3,37.5471829713,127.1040433645,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동095",1,서울특별시 광진구 광장로 64-1,서울특별시 광진구 광장동 288-16,37.5472716455,127.1043676,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동096",1,서울특별시 광진구 천호대로143길 33,서울특별시 광진구 광장동 257-5,37.5469846297,127.1036697723,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동097",1,서울특별시 광진구 천호대로143길 30,서울특별시 광진구 광장동 256-1,37.5468455352,127.1038524467,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동098",1,서울특별시 광진구 천호대로143길 21,서울특별시 광진구 광장동 248-3,37.5466033868,127.1032932138,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동099",1,서울특별시 광진구 광장로 52,서울특별시 광진구 광장동 248-24,37.54689023,127.1030097932,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동100",1,서울특별시 광진구 광장로 52,서울특별시 광진구 광장동 248-24,37.5468827638,127.1030097932,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동101",1,서울특별시 광진구 아차산로73길 32,서울특별시 광진구 광장동 245-1,37.5464785890,127.1032477,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동102",1,서울특별시 광진구 아차산로73길 33,서울특별시 광진구 광장동 245-2,37.5463246728,127.1030240754,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동103",1,서울특별시 광진구 아차산로73길 37,서울특별시 광진구 광장동 247-23,37.5464082694,127.1027206,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동104",1,서울특별시 광진구 아차산로73길 43,서울특별시 광진구 광장동 247-18,37.5465107706,127.1024668,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동105",1,서울특별시 광진구 아차산로73길 49,서울특별시 광진구 광장동 248-20,37.5466139827,127.1021956,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동106",1,서울특별시 광진구 천호대로141길 10-10,서울특별시 광진구 광장동 246-9,37.5461112341,127.1026010189,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동107",1,서울특별시 광진구 천호대로141길 10-11,서울특별시 광진구 광장동 245-16,37.54623017,127.1029526,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동108",1,서울특별시 광진구 천호대로143길 7,서울특별시 광진구 광장동 246-10,37.54606417,127.1027774632,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동109",1,서울특별시 광진구 천호대로143길 8-8,서울특별시 광진구 광장동 244-27,37.5458398860,127.1033416,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동110",1,서울특별시 광진구 천호대로 809,서울특별시 광진구 광장동 239-6,37.5457221988,127.1037172480,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동111",1,서울특별시 광진구 천호대로 809,서울특별시 광진구 광장동 239-6,37.5457221988,127.1037172480,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동112",1,서울특별시 광진구 천호대로 813,서울특별시 광진구 광장동 240-1,37.5456165037,127.1041426,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동113",1,서울특별시 광진구 아차산로73길 7-4,서울특별시 광진구 광장동 243-9,37.5458293453,127.1041066626,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동114",1,서울특별시 광진구 아차산로73길 10,서울특별시 광진구 광장동 244-21,37.5460547612,127.1043267311,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동115",1,서울특별시 광진구 아차산로73길 11,서울특별시 광진구 광장동 243-8,37.5459195545,127.1041506,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동116",1,서울특별시 광진구 아차산로73길 16,서울특별시 광진구 광장동 244-1,37.5462858905,127.1038956,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동117",1,서울특별시 광진구 아차산로73길 16,서울특별시 광진구 광장동 244-1,37.5462858905,127.103848,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동118",1,서울특별시 광진구 아차산로73길 23,서울특별시 광진구 광장동 245-9,37.5461278111,127.1035986,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동119",1,서울특별시 광진구 아차산로73길 25,서울특별시 광진구 광장동 245-8,37.5461879408,127.1033736,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동120",1,서울특별시 광진구 광장로 45,서울특별시 광진구 광장동 258-36,37.5469966115,127.1023287234,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동121",1,서울특별시 광진구 광장로1길 1,서울특별시 광진구 광장동 394-5,37.5471775185,127.1019275893,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동122",1,서울특별시 광진구 광장로 49-4,서울특별시 광진구 광장동 258-26,37.5472345010,127.1026103666,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동123",1,서울특별시 광진구 광장로 49-3,서울특별시 광진구 광장동 258-38,37.5471994508,127.1024043658,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동124",1,서울특별시 광진구 광장로3길 7,서울특별시 광진구 광장동 258-35,37.5475349,127.1028848,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동125",1,서울특별시 광진구 광장로3길 2,서울특별시 광진구 광장동 259-7,37.5472587407,127.1032273532,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동126",1,서울특별시 광진구 광장로3길 6,서울특별시 광진구 광장동 262,37.54754217,127.1031016,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동127",1,"서울특별시 광진구 광장로3길 6, 광장동천주교회",서울특별시 광진구 광장동 262,37.5475352913,127.1031882412,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동128",1,서울특별시 광진구 광장로3길 15,서울특별시 광진구 광장동 258-8,37.5477567934,127.1026293015,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동129",1,서울특별시 광진구 광장로1길 22-5,서울특별시 광진구 광장동 258-11,37.54788517,127.1023536,,,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동130",1,서울특별시 광진구 광장로1길 1,서울특별시 광진구 광장동 550-11,37.5471775185,127.1019275893,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동131",1,서울특별시 광진구 광장로1길 1,서울특별시 광진구 광장동 394-5,37.5471775185,127.1019275893,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동132",1,서울특별시 광진구 광장로1길 19,서울특별시 광진구 광장동 394-23,37.54775017,127.1017146,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동133",1,서울특별시 광진구 광장로1가길 10,서울특별시 광진구 광장동 394-19,37.5476988636,127.1014676,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동134",1,서울특별시 광진구 광장로1가길 13,서울특별시 광진구 광장동 388-3,37.54763217,127.1011050349,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동135",1,서울특별시 광진구 광장로1길 1,서울특별시 광진구 광장동 394-5,37.5471775185,127.1019275893,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동136",1,서울특별시 광진구 광장로1길 1,서울특별시 광진구 광장동 394-5,37.5471775185,127.1019275893,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동137",1,,서울특별시 광진구 광장동 384-8,37.5472093569,127.0997950611,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동138",1,서울특별시 광진구 광장로1가길 14,서울특별시 광진구 광장동 394-18,37.5476727718,127.1013291864,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동139",1,서울특별시 광진구 광장로1길 21-14,서울특별시 광진구 광장동 394-9,37.5477993357,127.1012548973,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동140",1,"서울특별시 광진구 광장로1길 27, 서울광장초등학교",서울특별시 광진구 광장동 389-1,37.5485492186,127.1017998856,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동141",1,서울특별시 광진구 광장로1길 27,서울특별시 광진구 광장동 389-1,37.5485492186,127.1017998856,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동142",1,서울특별시 광진구 광장로1가길 10,서울특별시 광진구 광장동 394-19,37.5476988636,127.1014436,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동143",1,서울특별시 광진구 광장로1가길 6,서울특별시 광진구 광장동 394-24,37.5477036135,127.1016746,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동144",1,서울특별시 광진구 광장로1길 19,서울특별시 광진구 광장동 394-23,37.5477171566,127.1017882300,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동145",1,서울특별시 광진구 광장로1길 23,서울특별시 광진구 광장동 394-21,37.5478609012,127.1019561313,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동146",1,"서울특별시 광진구 광장로1길 27, 서울광장초등학교",서울특별시 광진구 광장동 550-11,37.5485492186,127.1017998856,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동147",1,서울특별시 광진구 광장로1나길 4,서울특별시 광진구 광장동 394-1,37.5484082268,127.1025122792,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동148",1,서울특별시 광진구 광장로3길 22,서울특별시 광진구 광장동 266,37.54813417,127.1030693171,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동149",1,서울특별시 광진구 광장로3길 6,서울특별시 광진구 광장동 262,37.5475352913,127.1031882412,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동150",1,서울특별시 광진구 광장로3길 22,서울특별시 광진구 광장동 266,37.5481167194,127.1030693171,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동151",1,서울특별시 광진구 광장로3길 22,서울특별시 광진구 광장동 266,37.54811317,127.1030693171,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동152",1,서울특별시 광진구 광장로3길 18-13,서울특별시 광진구 광장동 264,37.5480320373,127.1034679837,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동153",1,서울특별시 광진구 광장로3길 22,서울특별시 광진구 광장동 266,37.5481167194,127.1030693171,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동154",1,서울특별시 광진구 광장로1나길 4,서울특별시 광진구 광장동 394-1,37.54843917,127.1025122792,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동155",1,서울특별시 광진구 광장로1나길 4,서울특별시 광진구 광장동 394-1,37.5484082268,127.1025122792,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동156",1,서울특별시 광진구 광장로1다길 7,서울특별시 광진구 광장동 393-9,37.5487305931,127.1027321440,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동157",1,서울특별시 광진구 광장로1다길 2,서울특별시 광진구 광장동 355-2,37.5489572653,127.1032703212,,건축물,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동158",1,서울특별시 광진구 광장로1다길 13,서울특별시 광진구 광장동 376-2,37.5490393831,127.1026966,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동160",1,서울특별시 광진구 광장로1다길 19,서울특별시 광진구 광장동 376-17,37.5490982530,127.1023603400,,전용주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동161",1,서울특별시 광진구 광장로1다길27,서울특별시 광진구 광장동 353,37.5495686179,127.1024136047,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동162",1,서울특별시 광진구 광장로5길 25-1,서울특별시 광진구 광장동 353,37.5502659034,127.1031347438,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
"광장동163",1,,서울특별시 광진구 광장동 353,37.5502659034,127.1031347438,,한전주,02-450-7873,서울특별시 광진구청,2022-07-01
