"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"왕십리광장",5,서울특별시 성동구 왕십리광장로 9,,37.5620039,127.0362005,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"옥정초정문 건너편",1,,서울특별시 성동구 옥수동 196-4도,,,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"옥정중옆 도로",3,,서울특별시 성동구 옥수동 227,37.5416714,127.0129854,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"옥정중옆",1,,서울특별시 성동구 옥수동 227,37.5416714,127.0129854,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"옥정극동아파트 앞",2,서울특별시 성동구 한림말길 24,,37.5405216,127.0137501,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"옥수강변풍림아이원 정문 앞",1,서울특별시 성동구 독서당로40길 37,,37.5418509,127.0178872,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"어울림아파트정문 앞",1,서울특별시 성동구 독서당로40길 37,,37.5418509,127.0178872,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"어울림아파트 정문 위쪽",1,서울특별시 성동구 독서당로40길 37,,37.5418509,127.0178872,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"알뜰수퍼 앞",1,서울특별시 성동구 장터5길,,,,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"삼성쉐르빌",17,서울특별시 성동구 무학로6길 50,,37.5645955,127.0350246,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"바탕골길 22번 가로등",1,서울특별시 성동구 바탕골길 9-1,,,,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"무학초등학교",6,서울특별시 성동구 무학봉15길 21,서울특별시 성동구 하왕십리동 95-1,37.5632029,127.029532,,건축물,02-2286-5787,서울특별시 성동구청,2022-08-25
"마장지하차도",1,서울특별시 성동구 마장지하차도,서울특별시 성동구 마장동 498-4,37.567326,127.040694,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"뚝도시장",22,서울특별시 성동구 성수이로 33-5,,37.5383475,127.0544285,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"독서당길 99번 가로등",5,,서울특별시 성동구 옥수동 436-12,,,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"대성유니드",11,서울특별시 성동구 마장로37길 7,서울특별시 성동구 마장동 824,37.566807,127.0387764,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"광희중앞",6,서울특별시 성동구 독서당로62길 28,서울특별시 성동구 응봉동 25-1,37.5502519,127.0338274,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"공원주차장",3,서울특별시 성동구 독서당로60나길 6-1,,37.5487389,127.0314277,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"공원 베드민턴장",2,,서울특별시 성동구 응봉동 27-1,,,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"공원 등산로",2,서울특별시 성동구 개나리1길,,,,,,02-2286-5787,서울특별시 성동구청,2022-08-25
"강변옥수풍림아이원 정문 앞",1,서울특별시 성동구 독서당길40길 37,,,,,,02-2286-5787,서울특별시 성동구청,2022-08-25
