"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"당산1동-109",1,서울특별시 영등포구 당산로16길 23-5,서울특별시 영등포구 당산동1가 186-38,37.5226851,126.8986894,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-11",1,서울특별시 영등포구 영등포로28길 5,서울특별시 영등포구 당산동1가 9-1,37.5199567,126.8992417,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-110",2,서울특별시 영등포구 당산로16길 23-10,서울특별시 영등포구 당산동1가 186-41,37.5226481,126.8989634,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-111",1,서울특별시 영등포구 당산로16길 23-3,서울특별시 영등포구 당산동1가 186-52,37.5226482,126.8985461,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-112",1,서울특별시 영등포구 당산로16길 28,서울특별시 영등포구 당산동1가 256-136,37.5222809,126.8989876,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-113",1,서울특별시 영등포구 당산로16길 25,서울특별시 영등포구 당산동1가 185-24,37.5225275,126.8987394,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-114",1,서울특별시 영등포구 당산로16길 23,서울특별시 영등포구 당산동1가 185-25,37.5225267,126.8985937,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-115",1,서울특별시 영등포구 영등포로25길20-1,,37.5227617,126.8985034,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-116",1,서울특별시 영등포구 영등포로25길 22,서울특별시 영등포구 당산동1가 223-17,37.5229646,126.8984786,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-117",1,서울특별시 영등포구 당산로16길 22,서울특별시 영등포구 당산동1가 256-119,37.5223511,126.8984028,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-118",1,서울특별시 영등포구 당산로16길 24-5,서울특별시 영등포구 당산동1가 256-121,37.5221823,126.8984447,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-119",1,서울특별시 영등포구 당산로16길 24-5,서울특별시 영등포구 당산동1가 256-121,37.5221823,126.8984447,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-119-1",1,서울특별시 영등포구 당산로16길 24-7,서울특별시 영등포구 당산동1가 256-116,37.5221005,126.8984798,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-12",1,서울특별시 영등포구 영등포로28길 5,서울특별시 영등포구 당산동1가 9-1,37.5199567,126.8992417,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-120",1,서울특별시 영등포구 당산로16길 24-10,서울특별시 영등포구 당산동1가 256-127,37.5220967,126.8982266,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-121",1,서울특별시 영등포구 영등포로25길 8-10,서울특별시 영등포구 당산동1가 256-109,37.5218208,126.8984862,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-122",1,서울특별시 영등포구 영등포로27길 11-1,서울특별시 영등포구 당산동1가 132,37.5221044,126.8990703,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-123",1,서울특별시 영등포구 영등포로27길 11-2,서울특별시 영등포구 당산동1가 256-139,37.5221428,126.8988783,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-124",1,서울특별시 영등포구 영등포로27길 7,서울특별시 영등포구 당산동1가 256-165,37.5216902,126.8988621,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-125",1,서울특별시 영등포구 영등포로27길 5,서울특별시 영등포구 당산동1가 123,37.5215166,126.8989392,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-126",1,서울특별시 영등포구 영등포로27길 5,서울특별시 영등포구 당산동1가 123,37.5215166,126.8989392,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-127",1,서울특별시 영등포구 영등포로27길 3,서울특별시 영등포구 당산동1가 54,37.5212403,126.8988757,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-128",1,서울특별시 영등포구 영등포로27길 9,서울특별시 영등포구 당산동1가 129,37.5219171,126.8990145,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-129",1,서울특별시 영등포구 당산로10길 25,서울특별시 영등포구 당산동1가 117,37.5216515,126.8986361,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-13",1,서울특별시 영등포구 영등포로28길 5,서울특별시 영등포구 당산동1가 9-1,37.5199567,126.8992417,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-130",1,서울특별시 영등포구 당산로10길 25-4,서울특별시 영등포구 당산동1가 121,37.5216357,126.8988449,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-131",1,서울특별시 영등포구 당산로10길 26,서울특별시 영등포구 당산동1가 60,37.5213891,126.8986439,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-132",1,서울특별시 영등포구 당산로10길 23-1,서울특별시 영등포구 당산동1가 116,37.5217138,126.8984793,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-135",1,서울특별시 영등포구 영등포로13길 18,서울특별시 영등포구 양평동1가 120-19,37.5240995,126.8893627,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-136",1,서울특별시 영등포구 영등포로25길 3-6,서울특별시 영등포구 당산동1가 47-1,37.5215395,126.8972353,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-137",1,서울특별시 영등포구 영등포로25길 3-7,서울특별시 영등포구 당산동1가 18-2,37.5214745,126.8970723,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-138",1,서울특별시 영등포구 영등포로25길 3-14,서울특별시 영등포구 당산동1가 43,37.5215971,126.8967905,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-139",1,서울특별시 영등포구 영등포로 135-3,서울특별시 영등포구 당산동1가 41-3,37.5215146,126.8965345,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-14",1,서울특별시 영등포구 영등포로28길 5,서울특별시 영등포구 당산동1가 9-1,37.5199567,126.8992417,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-140",1,서울특별시 영등포구 영등포로 135-5,서울특별시 영등포구 당산동1가 41-2,37.5216172,126.8965584,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-141",1,서울특별시 영등포구 영등포로 131-3,서울특별시 영등포구 당산동1가 40-15,37.5216000,126.8961299,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-143",1,서울특별시 영등포구 당산로10길2,,37.5219342,126.8961994,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-144",1,서울특별시 영등포구 당산로10길 3-1,서울특별시 영등포구 당산동1가 256-62,37.5219157,126.8963169,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-144-1",1,서울특별시 영등포구 당산로10길 5-1,서울특별시 영등포구 당산동1가 256-65,37.5219367,126.8964773,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-145",1,서울특별시 영등포구 당산로10길 8-1,서울특별시 영등포구 당산동1가 32,37.5216845,126.8967142,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-146",1,서울특별시 영등포구 당산로10길 7,서울특별시 영등포구 당산동1가 256-67,37.5218741,126.8966749,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-147",1,서울특별시 영등포구 당산로10길 12,서울특별시 영등포구 당산동1가 28-3,37.5216638,126.8970807,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-148",1,서울특별시 영등포구 당산로10길 13,서울특별시 영등포구 당산동1가 256-193,37.5218858,126.8972954,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-149",1,서울특별시 영등포구 당산로10길 15-1,서울특별시 영등포구 당산동1가 256-83,37.5218759,126.8975649,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-15",2,서울특별시 영등포구 영등포로28길 5,서울특별시 영등포구 당산동1가 9-1,37.5199567,126.8992417,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-150",1,서울특별시 영등포구 당산로10길 17,서울특별시 영등포구 당산동1가 256-88,37.5217891,126.8977735,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-150-1",1,서울특별시 영등포구 당산로10길 20,서울특별시 영등포구 당산동1가 70,37.5215583,126.8980303,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-151",1,서울특별시 영등포구 영등포로25길 9,서울특별시 영등포구 당산동1가 256-94,37.5219349,126.8978806,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-152",1,서울특별시 영등포구 당산로12길 19-1,서울특별시 영등포구 당산동1가 256-5,37.5221968,126.8979874,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-153",1,서울특별시 영등포구 당산로12길 19,서울특별시 영등포구 당산동1가 256-6,37.5221627,126.8978547,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-154",1,서울특별시 영등포구 당산로12길 15,서울특별시 영등포구 당산동1가 256-9,37.5221915,126.8976048,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-155",1,서울특별시 영등포구 당산로12길 13-1,서울특별시 영등포구 당산동1가 256-15,37.5221595,126.8972774,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-156",1,서울특별시 영등포구 당산로12길 12-1,서울특별시 영등포구 당산동1가 256-76,37.5220293,126.8971655,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-157",1,서울특별시 영등포구 당산로12길 9,서울특별시 영등포구 당산동1가 256-20,37.5221288,126.8967962,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-158",1,서울특별시 영등포구 당산로12길 5,서울특별시 영등포구 당산동1가 256-24,37.5220649,126.8964099,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-159",1,서울특별시 영등포구 당산로14길 2,서울특별시 영등포구 당산동1가 254-8,37.5222369,126.8961269,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-16",1,서울특별시 영등포구 영등포로28길1,,37.5199567,126.8992417,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-160",1,서울특별시 영등포구 당산로14길 4,서울특별시 영등포구 당산동1가 254-6,37.5222281,126.8963816,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-162",1,서울특별시 영등포구 당산로14길 6-1,서울특별시 영등포구 당산동1가 255-56,37.5222815,126.8966966,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-162-1",1,서울특별시 영등포구 당산로14길 5,서울특별시 영등포구 당산동1가 254-15,37.5223389,126.8964557,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-163",1,서울특별시 영등포구 당산로14길 8-1,서울특별시 영등포구 당산동1가 255-54,37.5222756,126.8968252,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-164",1,서울특별시 영등포구 당산로14길 10-1,서울특별시 영등포구 당산동1가 255-28,37.5222719,126.8970122,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-165",1,서울특별시 영등포구 당산로12길 11-5,서울특별시 영등포구 당산동1가 255-25,37.5222894,126.8971188,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-166",1,서울특별시 영등포구 당산로14길 13,서울특별시 영등포구 당산동1가 255-72,37.5223526,126.8973694,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-167",1,서울특별시 영등포구 당산로16길 16-2,서울특별시 영등포구 당산동1가 255-43,37.5223734,126.8976847,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-168",1,서울특별시 영등포구 당산로16길 16-2,서울특별시 영등포구 당산동1가 255-43,37.5223734,126.8976847,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-169",1,서울특별시 영등포구 당산로16길 18-2,서울특별시 영등포구 당산동1가 255-41,37.5223542,126.8979119,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-17",2,서울특별시 영등포구 당산로 68,서울특별시 영등포구 당산동1가 16-1,37.5208226,126.8959476,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-170",2,서울특별시 영등포구 영등포로25길 13,서울특별시 영등포구 당산동1가 255-3,37.5222794,126.8981188,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-171",2,서울특별시 영등포구 당산로16길 20,서울특별시 영등포구 당산동1가 255-1,37.5223945,126.8980778,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-172",2,서울특별시 영등포구 당산로16길 17-1,서울특별시 영등포구 당산동1가 398-1,37.5225781,126.8980303,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-173",2,서울특별시 영등포구 당산로16길 13,서울특별시 영등포구 당산동1가 392-1,37.5226436,126.8974314,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-174",2,서울특별시 영등포구 당산로16길 12-1,서울특별시 영등포구 당산동1가 255-35,37.5224546,126.8972731,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-175",2,서울특별시 영등포구 당산로16길 11-1,서울특별시 영등포구 당산동1가 391,37.5226044,126.8972613,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-176",2,서울특별시 영등포구 당산로16길 11,서울특별시 영등포구 당산동1가 389,37.5226311,126.8971684,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-177",2,서울특별시 영등포구 영등포로25길 17-8,서울특별시 영등포구 당산동1가 420-1,37.5227171,126.8979139,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-178",2,서울특별시 영등포구 영등포로25길 17-18,서울특별시 영등포구 당산동1가 415-1,37.5227797,126.8974006,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-179",1,서울특별시 영등포구 영등포로25길 17-8,서울특별시 영등포구 당산동1가 420-1,37.5227171,126.8979139,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-18",1,서울특별시 영등포구 영등포로144,,37.5213802,126.8978151,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-180",1,서울특별시 영등포구 영등포로25길 17-2,서울특별시 영등포구 당산동1가 401-1,37.5226691,126.8982305,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-181",1,서울특별시 영등포구 당산로16길 9-5,서울특별시 영등포구 당산동1가 426-2,37.5228168,126.8969307,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-181-1",1,서울특별시 영등포구 당산로18길 10,서울특별시 영등포구 당산동1가 428,37.5229042,126.8970587,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-182",1,서울특별시 영등포구 당산로16길 9,서울특별시 영등포구 당산동1가 423-3,37.5226796,126.8969862,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-183",1,서울특별시 영등포구 당산로16길 5,서울특별시 영등포구 당산동1가 446,37.5226009,126.8965847,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-183-1",1,서울특별시 영등포구 당산로16길 6,서울특별시 영등포구 당산동1가 255-21,37.5224245,126.8966743,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-184",1,서울특별시 영등포구 당산로16길 5,서울특별시 영등포구 당산동1가 446,37.5226009,126.8965847,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-185",1,서울특별시 영등포구 당산로16길 3-1,서울특별시 영등포구 당산동1가 449,37.5225851,126.8963448,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-186",1,서울특별시 영등포구 당산로16길 1,서울특별시 영등포구 당산동1가 455-2,37.5226154,126.8961097,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-187",1,서울특별시 영등포구 당산로16길 3-10,서울특별시 영등포구 당산동1가 441,37.5229779,126.8965008,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-188",1,서울특별시 영등포구 당산로18길 3,서울특별시 영등포구 당산동1가 331,37.5231877,126.8965224,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-189",2,서울특별시 영등포구 당산로18길 1-4,서울특별시 영등포구 당산동1가 330,37.5233151,126.8965511,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-19",1,서울특별시 영등포구 영등포로29길 4,서울특별시 영등포구 당산동1가 87-8,37.5210027,126.9001715,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-190",1,서울특별시 영등포구 당산로16길 5-7,서울특별시 영등포구 당산동1가 442-1,37.5228866,126.8964852,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-191",1,서울특별시 영등포구 당산로16길 5-5,서울특별시 영등포구 당산동1가 443,37.5227931,126.8964789,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-192",1,서울특별시 영등포구 당산로18길 5,서울특별시 영등포구 당산동1가 335,37.5231392,126.8967463,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-193",1,서울특별시 영등포구 당산로16길 7-3,서울특별시 영등포구 당산동1가 436,37.5227649,126.8966942,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-194",1,서울특별시 영등포구 당산로16길 7-2,서울특별시 영등포구 당산동1가 423-2,37.5226531,126.8968576,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-195",1,서울특별시 영등포구 당산로18길 5-4,서울특별시 영등포구 당산동1가 327,37.5232268,126.8969055,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-196",1,서울특별시 영등포구 당산로20길 9-4,서울특별시 영등포구 당산동1가 295-1,37.5235842,126.8973941,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-197",1,서울특별시 영등포구 당산로20길 5,서울특별시 영등포구 당산동1가 310-3,37.5235787,126.8967913,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-197-1",1,서울특별시 영등포구 당산로20길 2,서울특별시 영등포구 당산동1가 346-3,37.5235057,126.8963741,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-199",1,서울특별시 영등포구 당산로20길 8-2,서울특별시 영등포구 당산동1가 313-1,37.5233587,126.8971477,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-2",1,서울특별시 영등포구 영신로33길 4,서울특별시 영등포구 당산동1가 4-23,37.5201862,126.9005278,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-20",1,서울특별시 영등포구 영신로37길 9,서울특별시 영등포구 당산동1가 75-1,37.5211456,126.8999515,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-200",1,서울특별시 영등포구 당산로18길 9-3,서울특별시 영등포구 당산동1가 326,37.5232172,126.8970095,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-201",1,서울특별시 영등포구 당산로18길 8,서울특별시 영등포구 당산동1가 429,37.5229781,126.8969697,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-202",1,서울특별시 영등포구 당산로18길 9-2,서울특별시 영등포구 당산동1가 378,37.5230631,126.8972739,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-202-1",1,서울특별시 영등포구 당산로18길 9-2,서울특별시 영등포구 당산동1가 378,37.5230631,126.8972739,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-203",1,서울특별시 영등포구 당산로18길 14-2,서울특별시 영등포구 당산동1가 407,37.5228311,126.8977284,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-203-1",1,서울특별시 영등포구 당산로18길 17,서울특별시 영등포구 당산동1가 385,37.5229461,126.8979856,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-204",1,서울특별시 영등포구 당산로18길 19,서울특별시 영등포구 당산동1가 387,37.5229023,126.8982258,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-205",2,서울특별시 영등포구 영등포로25길 23-2,서울특별시 영등포구 당산동1가 367-1,37.5231296,126.8981794,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-206",1,서울특별시 영등포구 영등포로25길 23-9,서울특별시 영등포구 당산동1가 372-1,37.5230725,126.8977873,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-207",1,서울특별시 영등포구 영등포로25길 23-11,서울특별시 영등포구 당산동1가 373-1,37.5230967,126.8976944,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-208",1,서울특별시 영등포구 영등포로25길 23-17,서울특별시 영등포구 당산동1가 376-1,37.5231357,126.8973907,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-209",1,서울특별시 영등포구 영등포로25길 23-20,서울특별시 영등포구 당산동1가 358-1,37.5232571,126.8973126,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-21",1,서울특별시 영등포구 영등포로29길 4,서울특별시 영등포구 당산동1가 87-8,37.5210027,126.9001715,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-210",1,서울특별시 영등포구 당산로20길 10,서울특별시 영등포구 당산동1가 357,37.5233473,126.8973416,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-211",1,서울특별시 영등포구 당산로20길44,,37.5231203,126.8992213,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-212",1,서울특별시 영등포구 당산로20길 16,서울특별시 영등포구 당산동1가 352,37.5232371,126.8978305,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-213",1,서울특별시 영등포구 당산로20길 17,서울특별시 영등포구 당산동1가 304,37.5233646,126.8981014,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-214",1,서울특별시 영등포구 영등포로25길 27-4,서울특별시 영등포구 당산동1가 283-1,37.5235843,126.8980809,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-215",1,서울특별시 영등포구 영등포로25길 27-7,서울특별시 영등포구 당산동1가 289-1,37.5234753,126.8979255,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-216",1,서울특별시 영등포구 영등포로25길 27-10,서울특별시 영등포구 당산동1가 280-1,37.5236494,126.8977969,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-217",1,서울특별시 영등포구 당산로20길 9-4,서울특별시 영등포구 당산동1가 295-1,37.5235842,126.8973941,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-218",1,서울특별시 영등포구 양산로 130,서울특별시 영등포구 당산동1가 275,37.5237748,126.8974393,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-219",1,서울특별시 영등포구 영등포로22길 5,서울특별시 영등포구 당산동2가 12-2,37.5209123,126.8943184,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-22",1,서울특별시 영등포구 영신로37길 5,서울특별시 영등포구 당산동1가 87-1,37.5211081,126.9005545,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-220",1,서울특별시 영등포구 영등포로22길 5,서울특별시 영등포구 당산동2가 12-2,37.5209123,126.8943184,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-221",1,서울특별시 영등포구 영등포로22길 5,서울특별시 영등포구 당산동2가 12-2,37.5209123,126.8943184,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-222",1,서울특별시 영등포구 영등포로22길 3,서울특별시 영등포구 당산동2가 11-2,37.5210564,126.8941872,,전용주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-224",1,서울특별시 영등포구 영등포로22길 3-4,서울특별시 영등포구 당산동2가 11-5,37.5210112,126.8944025,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-225",1,서울특별시 영등포구 영등포로22길 3-6,서울특별시 영등포구 당산동2가 11-6,37.5209708,126.8946285,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-226",1,서울특별시 영등포구 선유동1로 26,서울특별시 영등포구 당산동2가 162-9,37.5243922,126.8921556,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-227",1,서울특별시 영등포구 양산로 84,서울특별시 영등포구 당산동2가 162-3,37.5245383,126.8923157,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-228",1,서울특별시 영등포구 양산로 86-3,서울특별시 영등포구 당산동2가 161-35,37.5244247,126.8925586,,건축물,02-2670-3838,서울특별시 영등포구,2022-06-27
"당산1동-229",1,서울특별시 영등포구 영신로88-6,,37.5154524,126.9008557,,한전주,02-2670-3838,서울특별시 영등포구,2022-06-27
