"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"월계1동 석계로1길10",1,서울특별시 노원구 석계로1길 10,서울특별시 노원구 월계동 58-2,37.61563366,127.0641129,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 20149",1,,서울특별시 노원구 월계1동 20149,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 21398",1,,서울특별시 노원구 월계1동 21398,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로3길15-1",1,서울특별시 노원구 석계로3길 15-1,서울특별시 노원구 월계동 55-10,37.61572352,127.0637265,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로3길15",1,서울특별시 노원구 석계로3길 15,서울특별시 노원구 월계동 55-11,37.61582071,127.0637833,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-68",1,,서울특별시 노원구 월계1동 68-68,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로5길11",1,서울특별시 노원구 석계로5길 11,서울특별시 노원구 월계동 68-119,37.6161488,127.0638617,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 64-19",1,,서울특별시 노원구 월계1동 64-19,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-21",1,,서울특별시 노원구 월계1동 68-21,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로7길 14",1,서울특별시 노원구 석계로7길 14,서울특별시 노원구 월계동 68-31,37.61634817,127.0635758,,,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 489-12",1,,서울특별시 노원구 월계1동 489-12,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 489-12",1,,서울특별시 노원구 월계1동 489-12,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 489-12",1,,서울특별시 노원구 월계1동 489-12,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로7길29-1",1,서울특별시 노원구 석계로7길 29-1,서울특별시 노원구 월계동 489-9,37.6157352,127.0634519,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-24",1,,서울특별시 노원구 월계1동 68-24,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로7길10",1,서울특별시 노원구 석계로7길 10,서울특별시 노원구 월계동 68-21,37.61650485,127.0637426,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로7길6-6",1,서울특별시 노원구 석계로7길 6-6,서울특별시 노원구 월계동 68-83,37.61659345,127.0635164,,,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로3길 31",1,서울특별시 노원구 석계로3길 31,서울특별시 노원구 월계동 68-40,37.61621311,127.0630758,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로3길 31",1,서울특별시 노원구 석계로3길 31,서울특별시 노원구 월계동 68-40,37.61621311,127.0630758,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 뒤",1,,서울특별시 노원구 월계1동 20210,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 25082",1,,서울특별시 노원구 월계1동 25082,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 화랑로43가길13-1",1,서울특별시 노원구 화랑로43가길 13-1,서울특별시 노원구 월계동 51-39,37.61488895,127.0625207,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 487-11",1,,서울특별시 노원구 월계1동 487-11,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로5길31-7",1,서울특별시 노원구 석계로5길 31-7,서울특별시 노원구 월계동 489-13,37.6156893,127.0628492,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 487-12",1,,서울특별시 노원구 월계1동 487-12,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 487-16",1,,서울특별시 노원구 월계1동 487-16,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-21",1,,서울특별시 노원구 월계1동 68-21,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 487-18",1,,서울특별시 노원구 월계1동 487-18,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로5길39",1,서울특별시 노원구 석계로5길 39,서울특별시 노원구 월계동 487-23,37.61569198,127.0622157,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 490-1",1,,서울특별시 노원구 월계1동 490-1,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 490-1",1,,서울특별시 노원구 월계1동 490-1,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-14",1,,서울특별시 노원구 월계1동 68-14,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-58",1,,서울특별시 노원구 월계1동 68-58,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로1길58",1,서울특별시 노원구 석계로1길 58,서울특별시 노원구 월계동 491,37.61575024,127.0614281,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로1길70-6",1,서울특별시 노원구 석계로1길 70-6,서울특별시 노원구 월계동 68-59,37.61591893,127.0610349,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-95",1,,서울특별시 노원구 월계1동 68-95,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로1길58 주변",1,서울특별시 노원구 석계로1길58 주변,서울특별시 노원구 월계1동 68-50,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-39",1,,서울특별시 노원구 월계1동 68-39,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 486-16",1,,서울특별시 노원구 월계1동 486-16,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로3길 31-17",1,서울특별시 노원구 석계로3길 31-17,서울특별시 노원구 월계동 68-47,37.61602636,127.0621798,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-36",1,,서울특별시 노원구 월계1동 68-36,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-43",1,,서울특별시 노원구 월계1동 68-43,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-33",1,,서울특별시 노원구 월계1동 68-33,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 482-4",1,,서울특별시 노원구 월계1동 482-4,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로1길58 주변",1,서울특별시 노원구 석계로1길58 주변,서울특별시 노원구 월계1동 482-1,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로9길39",1,서울특별시 노원구 석계로9길 39,서울특별시 노원구 월계동 485-15,37.61645771,127.0624197,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 485-13",1,,서울특별시 노원구 월계1동 485-13,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-32",1,,서울특별시 노원구 월계1동 68-32,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로3길35-6",1,서울특별시 노원구 석계로3길 35-6,서울특별시 노원구 월계동 486-14,37.61634187,127.0625468,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로3길 34-7",1,서울특별시 노원구 석계로3길 34-7,서울특별시 노원구 월계동 486-2,37.61649207,127.0632054,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 485-12",1,,서울특별시 노원구 월계1동 485-12,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 484",1,,서울특별시 노원구 월계1동 484,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로11길29",1,서울특별시 노원구 석계로11길 29,서울특별시 노원구 월계동 69-17,37.61702162,127.0633081,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로11길 23",1,서울특별시 노원구 석계로11길 23,서울특별시 노원구 월계동 69-8,37.61716332,127.0635284,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 485-6",1,,서울특별시 노원구 월계1동 485-6,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로11길37-6",1,서울특별시 노원구 석계로11길 37-6,서울특별시 노원구 월계동 485-9,37.61664042,127.0631313,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 69-17",1,,서울특별시 노원구 월계1동 69-17,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 69-14",1,,서울특별시 노원구 월계1동 69-14,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 25416",1,,서울특별시 노원구 월계1동 25416,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 앞",1,,서울특별시 노원구 월계1동 435-9,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 앞",1,,서울특별시 노원구 월계1동 27303,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 27273",1,,서울특별시 노원구 월계1동 27273,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 27242",1,,서울특별시 노원구 월계1동 27242,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 27150",1,,서울특별시 노원구 월계1동 27150,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로11길8",1,서울특별시 노원구 석계로11길 8,서울특별시 노원구 월계동 74-5,37.61794844,127.0635315,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 26938",1,,서울특별시 노원구 월계1동 26938,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-109",1,,서울특별시 노원구 월계1동 68-109,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 25051",1,,서울특별시 노원구 월계1동 25051,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 19784",1,,서울특별시 노원구 월계1동 19784,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 489-14",1,,서울특별시 노원구 월계1동 489-14,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로1길32",1,서울특별시 노원구 석계로1길 32,서울특별시 노원구 월계동 54-6,37.61557534,127.0628257,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 489-17",1,,서울특별시 노원구 월계1동 489-17,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 487-23",1,,서울특별시 노원구 월계1동 487-23,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 490-9",1,,서울특별시 노원구 월계1동 490-9,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 491-8",1,,서울특별시 노원구 월계1동 491-8,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 491",1,,서울특별시 노원구 월계1동 491,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 487-22",1,,서울특별시 노원구 월계1동 487-22,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 479-26",1,,서울특별시 노원구 월계1동 479-26,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로1길76",1,서울특별시 노원구 석계로1길 76,서울특별시 노원구 월계동 472-39,37.61608817,127.0606112,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 472-37",1,,서울특별시 노원구 월계1동 472-37,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 472-37",1,,서울특별시 노원구 월계1동 472-37,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 석계로1길78",1,서울특별시 노원구 석계로1길 78,서울특별시 노원구 월계동 483,37.61613697,127.0605095,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 동신아파트2동",1,,서울특별시 노원구 월계1동 483,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 동신빌라가동",1,,서울특별시 노원구 월계1동 475-2,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 동신빌라가동",1,,서울특별시 노원구 월계1동 475-2,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 동신빌라가동 정문 우측",1,,서울특별시 노원구 월계1동 475-2,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 광운로2나길30",1,,서울특별시 노원구 월계1동 475-4,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 480-7",1,,서울특별시 노원구 월계1동 480-7,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 광운로2가길14-21",1,서울특별시 노원구 광운로2가길 14-21,서울특별시 노원구 월계동 480-1,37.61719947,127.0602136,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 동신빌라다동앞",1,,서울특별시 노원구 월계1동 438,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 동신빌라다동",1,,서울특별시 노원구 월계1동 438,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 동신아파트3동",1,,서울특별시 노원구 월계1동 436,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 동신빌라 라동뒤",1,,서울특별시 노원구 월계1동 438,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 광운로19가길43",1,,서울특별시 노원구 월계1동 376-56,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 동신아파트6동",1,,서울특별시 노원구 월계1동 산190,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 동신아파트6동",1,,서울특별시 노원구 월계1동 산190,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 448-3",1,,서울특별시 노원구 월계1동 448-3,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 448-3",1,,서울특별시 노원구 월계1동 448-3,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 앞",1,,서울특별시 노원구 월계1동 447-2,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 448-3",1,,서울특별시 노원구 월계1동 448-3,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 445",1,,서울특별시 노원구 월계1동 445,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 473-12",1,,서울특별시 노원구 월계1동 473-12,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 473-12",1,,서울특별시 노원구 월계1동 473-12,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 474-3",1,,서울특별시 노원구 월계1동 474-3,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 474-3",1,,서울특별시 노원구 월계1동 474-3,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 441",1,,서울특별시 노원구 월계1동 441,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 474-8",1,,서울특별시 노원구 월계1동 474-8,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 68-54",1,,서울특별시 노원구 월계1동 68-54,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 441",1,,서울특별시 노원구 월계1동 441,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 광운로2나길11",1,서울특별시 노원구 광운로2나길 11,서울특별시 노원구 월계동 480,37.61692851,127.0601015,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 광운로2가길 10-16",1,서울특별시 노원구 광운로2가길 10-16,서울특별시 노원구 월계동 479-19,37.61709448,127.059377,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 476-7",1,,서울특별시 노원구 월계1동 476-7,,,,,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 뒤편",1,,서울특별시 노원구 월계1동 476-12,,,,건축물,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 앞",1,,서울특별시 노원구 월계1동 476-12,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 앞",1,,서울특별시 노원구 월계1동 477-4,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 앞",1,,서울특별시 노원구 월계1동 477-4,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 472-22",1,,서울특별시 노원구 월계1동 472-22,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 472-21",1,,서울특별시 노원구 월계1동 472-21,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 472-19",1,,서울특별시 노원구 월계1동 472-19,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 472-16",1,,서울특별시 노원구 월계1동 472-16,,,,전용주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
"월계1동 472-16",1,,서울특별시 노원구 월계1동 472-16,,,,한전주,02-2116-4157,서울특별시 노원구 토목과,2022-08-26
